age,balance,campaign,previous,positive_balance_flag,job,marital,education,housing,loan,poutcome,target,score,decile,profit,scorecard_points,overall_response_rate,model_auc
30,314,2,2,1,management,married,tertiary,no,no,success,0,0.6639791313749968,1,-10,499.1238137699405,0.1170008846947803,0.7321561611025206
32,13711,1,3,1,technician,single,tertiary,yes,no,success,0,0.6632671328446686,1,-10,557.3726881282819,0.1170008846947803,0.7321561611025206
37,57,2,1,1,management,married,tertiary,no,no,success,0,0.662473271617019,1,-10,536.2101336883823,0.1170008846947803,0.7321561611025206
56,4623,1,1,1,management,married,unknown,no,no,success,1,0.6620004490897038,1,490,551.5418335210617,0.1170008846947803,0.7321561611025206
57,169,1,1,1,admin.,married,secondary,no,no,success,0,0.6614300238782256,1,-10,528.4218075925866,0.1170008846947803,0.7321561611025206
45,205,1,2,1,admin.,married,secondary,no,no,success,1,0.6603250945020436,1,490,541.9177074511842,0.1170008846947803,0.7321561611025206
34,2085,3,2,1,technician,single,secondary,no,no,success,1,0.6600647851037659,1,490,537.8019590743947,0.1170008846947803,0.7321561611025206
53,109,1,1,1,admin.,married,secondary,no,no,success,0,0.659975213054244,1,-10,545.5926966167403,0.1170008846947803,0.7321561611025206
33,4401,2,1,1,technician,married,tertiary,no,no,success,0,0.6598937667778374,1,-10,550.9929710986522,0.1170008846947803,0.7321561611025206
49,5802,3,2,1,entrepreneur,single,secondary,no,no,success,0,0.6597949485670954,1,-10,531.7984133259093,0.1170008846947803,0.7321561611025206
58,7554,1,1,1,technician,married,secondary,no,no,success,0,0.6594280291270302,1,-10,519.94783003633,0.1170008846947803,0.7321561611025206
44,14,1,1,1,technician,divorced,secondary,no,no,success,1,0.6594274274541545,1,490,523.3678158836101,0.1170008846947803,0.7321561611025206
30,655,4,1,1,self-employed,single,tertiary,no,no,success,1,0.659170532682435,1,490,527.5703974492326,0.1170008846947803,0.7321561611025206
45,205,1,1,1,admin.,married,secondary,no,no,success,1,0.658242358201034,1,490,510.03743652886965,0.1170008846947803,0.7321561611025206
53,1624,3,3,1,management,married,tertiary,no,no,success,1,0.6580004161695084,1,490,561.0317053237213,0.1170008846947803,0.7321561611025206
53,3634,4,8,1,management,married,tertiary,no,no,success,1,0.6576789474446341,1,490,536.3082490196588,0.1170008846947803,0.7321561611025206
61,2557,2,5,1,retired,married,tertiary,yes,no,success,1,0.6572727750676775,1,490,529.8774664765725,0.1170008846947803,0.7321561611025206
38,1711,3,1,1,technician,single,secondary,no,no,success,1,0.6570596182232201,1,490,538.1713872495043,0.1170008846947803,0.7321561611025206
65,2331,1,2,1,entrepreneur,married,tertiary,no,no,success,1,0.6565470733779509,1,490,526.1187891478844,0.1170008846947803,0.7321561611025206
35,978,2,6,1,unemployed,married,secondary,no,no,success,1,0.6561788983181593,1,490,542.7973017833561,0.1170008846947803,0.7321561611025206
38,6728,1,4,1,technician,married,secondary,no,no,success,1,0.6554963746467658,1,490,514.35306814886,0.1170008846947803,0.7321561611025206
36,96,1,1,1,admin.,married,secondary,no,no,success,1,0.6550932817627043,1,490,527.0602066436879,0.1170008846947803,0.7321561611025206
29,19,2,2,1,housemaid,single,tertiary,no,no,success,1,0.6548354217155794,1,490,541.6285597311513,0.1170008846947803,0.7321561611025206
40,0,2,11,0,admin.,married,secondary,no,no,success,1,0.6547782653894952,1,490,514.653290022388,0.1170008846947803,0.7321561611025206
52,1416,2,1,1,unemployed,married,secondary,no,no,success,1,0.6529418030779441,1,490,545.3276471674828,0.1170008846947803,0.7321561611025206
48,368,2,7,1,admin.,married,secondary,no,no,success,1,0.6506842910481696,1,490,518.3406724142104,0.1170008846947803,0.7321561611025206
45,0,2,1,0,blue-collar,single,secondary,no,no,success,1,0.6495834622703223,1,490,493.05801388695295,0.1170008846947803,0.7321561611025206
47,699,3,2,1,management,married,tertiary,no,no,success,0,0.6490872000367924,1,-10,444.00280130010776,0.1170008846947803,0.7321561611025206
36,4721,1,5,1,services,married,secondary,no,no,success,1,0.6487824663130409,1,490,539.0532253528578,0.1170008846947803,0.7321561611025206
33,1699,2,1,1,technician,married,tertiary,no,no,success,1,0.6449550484806141,1,490,536.725762053102,0.1170008846947803,0.7321561611025206
36,495,3,2,1,management,married,tertiary,no,no,success,1,0.644793738500954,1,490,539.7371943169069,0.1170008846947803,0.7321561611025206
54,380,1,2,1,management,divorced,tertiary,no,yes,success,0,0.6440956038126983,1,-10,558.8234302353463,0.1170008846947803,0.7321561611025206
36,5958,1,1,1,management,single,tertiary,yes,no,success,1,0.6428452417110608,1,490,544.1768413997901,0.1170008846947803,0.7321561611025206
51,0,2,2,0,technician,married,tertiary,no,no,success,1,0.6427683874302579,1,490,528.232588268934,0.1170008846947803,0.7321561611025206
57,3738,1,7,1,retired,married,secondary,yes,no,success,0,0.641781800829167,1,-10,518.7655937710305,0.1170008846947803,0.7321561611025206
54,2206,1,3,1,unknown,married,secondary,no,no,success,1,0.6415104912531566,1,490,548.0075988030977,0.1170008846947803,0.7321561611025206
30,2666,2,4,1,self-employed,married,tertiary,no,no,success,1,0.6409230707397338,1,490,524.1854473730458,0.1170008846947803,0.7321561611025206
46,974,2,1,1,admin.,married,secondary,no,no,success,1,0.6407636302935157,1,490,526.7550258062066,0.1170008846947803,0.7321561611025206
61,264,1,1,1,management,married,unknown,no,no,success,1,0.639274487522883,1,490,537.6941712661564,0.1170008846947803,0.7321561611025206
36,341,2,1,1,technician,married,tertiary,no,no,success,1,0.6382076292169748,1,490,544.8585576492555,0.1170008846947803,0.7321561611025206
42,1289,3,6,1,unemployed,married,secondary,no,no,success,1,0.6378149467879191,1,490,511.56230098889614,0.1170008846947803,0.7321561611025206
60,1047,3,4,1,unemployed,married,secondary,no,no,success,1,0.6373932727861576,1,490,540.8507193794562,0.1170008846947803,0.7321561611025206
43,132,2,1,1,admin.,married,secondary,no,no,success,1,0.6351509672427277,1,490,543.0294931458724,0.1170008846947803,0.7321561611025206
35,-32,2,9,0,admin.,single,secondary,no,yes,success,1,0.6335031780166995,1,490,522.0770570830557,0.1170008846947803,0.7321561611025206
55,1580,5,1,1,retired,divorced,secondary,no,yes,success,0,0.6330659211620119,1,-10,548.3992477807228,0.1170008846947803,0.7321561611025206
39,76,1,1,1,management,married,unknown,no,no,success,1,0.631809177845576,1,490,519.6472105394829,0.1170008846947803,0.7321561611025206
77,397,1,3,1,unknown,married,unknown,no,no,success,0,0.6317578983200217,1,-10,546.2040651364134,0.1170008846947803,0.7321561611025206
27,535,3,4,1,blue-collar,single,secondary,no,no,success,1,0.6314985610358165,1,490,550.3940748546349,0.1170008846947803,0.7321561611025206
31,35,2,1,1,admin.,married,secondary,no,no,success,1,0.6310988963784854,1,490,515.4577094921507,0.1170008846947803,0.7321561611025206
60,1740,1,2,1,technician,married,secondary,no,no,success,0,0.6296615307501525,1,-10,535.5660492455382,0.1170008846947803,0.7321561611025206
54,4401,1,2,1,blue-collar,divorced,primary,no,no,success,1,0.6290568078592869,1,490,527.9148760506478,0.1170008846947803,0.7321561611025206
66,587,2,2,1,management,married,secondary,no,no,success,1,0.6285035293985832,1,490,518.7786355691405,0.1170008846947803,0.7321561611025206
54,876,3,3,1,technician,married,tertiary,no,no,success,1,0.628316911543734,1,490,528.7674098608627,0.1170008846947803,0.7321561611025206
46,349,4,3,1,management,married,tertiary,no,no,success,1,0.6266124414916439,1,490,526.291030443079,0.1170008846947803,0.7321561611025206
53,4401,1,1,1,blue-collar,divorced,primary,no,no,success,1,0.626596702537913,1,490,517.2675848277898,0.1170008846947803,0.7321561611025206
45,2724,2,1,1,management,married,unknown,no,no,success,1,0.6260469068008487,1,490,511.8751879276566,0.1170008846947803,0.7321561611025206
59,1,1,5,1,technician,married,secondary,no,no,success,1,0.6259593644516802,1,490,546.0510611529575,0.1170008846947803,0.7321561611025206
24,0,1,2,0,admin.,single,tertiary,yes,no,success,0,0.6258597153172242,1,-10,517.2656804049968,0.1170008846947803,0.7321561611025206
58,169,3,5,1,admin.,married,secondary,no,no,success,1,0.6258420067796481,1,490,529.2565972497684,0.1170008846947803,0.7321561611025206
35,2646,8,2,1,management,single,tertiary,no,no,success,1,0.625768527571614,1,490,546.5187220725111,0.1170008846947803,0.7321561611025206
32,2667,1,2,1,management,single,tertiary,yes,no,success,0,0.6252127689667285,1,-10,533.4273499582554,0.1170008846947803,0.7321561611025206
35,1750,1,4,1,management,single,tertiary,yes,no,success,0,0.625201993057559,1,-10,543.671984414972,0.1170008846947803,0.7321561611025206
33,1697,1,1,1,services,married,secondary,no,no,success,1,0.6222472996271811,1,490,628.0491569977993,0.1170008846947803,0.7321561611025206
60,259,1,2,1,technician,married,secondary,no,no,success,1,0.6212019142636186,1,490,544.3271016124849,0.1170008846947803,0.7321561611025206
37,341,3,3,1,technician,married,tertiary,no,no,success,1,0.6202465213026147,1,490,535.2335501433705,0.1170008846947803,0.7321561611025206
61,544,3,9,1,management,married,secondary,no,no,success,1,0.6192992647493424,1,490,528.1337733394466,0.1170008846947803,0.7321561611025206
37,1458,1,1,1,technician,married,secondary,no,no,success,0,0.6190962122982171,1,-10,535.2750147644057,0.1170008846947803,0.7321561611025206
26,760,2,7,1,admin.,single,tertiary,yes,no,success,0,0.6189516699208717,1,-10,502.6275968192573,0.1170008846947803,0.7321561611025206
51,151,1,3,1,management,single,tertiary,yes,no,success,1,0.6185817092572761,1,490,541.8784414765954,0.1170008846947803,0.7321561611025206
32,914,1,1,1,services,married,secondary,no,no,success,0,0.6174523781143907,1,-10,516.2394708925175,0.1170008846947803,0.7321561611025206
57,2326,1,1,1,housemaid,married,tertiary,no,no,success,1,0.6150647858379652,1,490,517.0269239354204,0.1170008846947803,0.7321561611025206
30,985,1,2,1,management,single,tertiary,yes,no,success,1,0.6149592729687186,1,490,527.6860678157433,0.1170008846947803,0.7321561611025206
48,926,4,6,1,unemployed,married,secondary,no,no,success,1,0.6148587917623414,1,490,506.0860434471554,0.1170008846947803,0.7321561611025206
26,760,2,5,1,admin.,single,tertiary,yes,no,success,1,0.6145685492453279,1,490,605.5902752654661,0.1170008846947803,0.7321561611025206
47,57,1,1,1,technician,married,secondary,no,no,success,0,0.6139908440659844,1,-10,512.6360748538895,0.1170008846947803,0.7321561611025206
32,35,3,3,1,admin.,married,secondary,no,no,success,1,0.612998878050595,1,490,523.0876632900435,0.1170008846947803,0.7321561611025206
36,618,1,2,1,services,married,unknown,no,no,success,1,0.6127475573333869,1,490,570.0372942181746,0.1170008846947803,0.7321561611025206
28,616,1,2,1,management,single,tertiary,yes,no,success,0,0.6122300959267314,1,-10,526.4590706188532,0.1170008846947803,0.7321561611025206
28,223,1,3,1,management,single,tertiary,yes,no,success,1,0.6121562969788793,1,490,530.373999433403,0.1170008846947803,0.7321561611025206
29,874,1,1,1,management,single,tertiary,yes,no,success,1,0.6118206623994772,1,490,518.453305674668,0.1170008846947803,0.7321561611025206
32,718,1,1,1,management,single,tertiary,yes,no,success,1,0.6118126147407817,1,490,555.532401588258,0.1170008846947803,0.7321561611025206
30,2666,3,1,1,self-employed,married,tertiary,no,no,success,1,0.611769897398798,1,490,528.2374237405287,0.1170008846947803,0.7321561611025206
49,228,2,2,1,admin.,single,tertiary,yes,no,success,1,0.6117495367182946,1,490,506.20120299995835,0.1170008846947803,0.7321561611025206
35,618,1,1,1,services,married,unknown,no,no,success,1,0.6102463049547956,1,490,509.5568233815662,0.1170008846947803,0.7321561611025206
48,5473,2,2,1,housemaid,married,tertiary,no,no,success,1,0.6098188827696294,1,490,512.874242547683,0.1170008846947803,0.7321561611025206
33,272,2,3,1,admin.,single,tertiary,yes,no,success,1,0.6094285096680799,1,490,500.0495357386206,0.1170008846947803,0.7321561611025206
56,870,1,1,1,management,married,primary,no,no,success,1,0.6090134649486463,1,490,518.0424325122063,0.1170008846947803,0.7321561611025206
42,527,1,1,1,admin.,divorced,secondary,no,yes,success,1,0.6089956589545201,1,490,522.2422141491085,0.1170008846947803,0.7321561611025206
37,189,1,2,1,technician,married,unknown,no,no,success,1,0.6075652782363838,1,490,533.0719937893796,0.1170008846947803,0.7321561611025206
38,2678,2,1,1,services,married,secondary,no,no,success,1,0.6064710852456666,1,490,524.4372070161119,0.1170008846947803,0.7321561611025206
41,1646,1,7,1,technician,single,tertiary,yes,no,success,1,0.6063742387340118,1,490,518.8525614809133,0.1170008846947803,0.7321561611025206
35,2779,2,2,1,technician,married,secondary,no,no,success,1,0.6053683495942146,1,490,518.4809247277617,0.1170008846947803,0.7321561611025206
51,726,1,8,1,admin.,single,secondary,yes,no,success,0,0.6021874179182402,1,-10,534.329217498564,0.1170008846947803,0.7321561611025206
37,62,2,8,1,management,single,tertiary,yes,no,success,1,0.6018860788766128,1,490,548.9139949767067,0.1170008846947803,0.7321561611025206
35,1368,2,3,1,technician,married,secondary,no,no,success,0,0.5993484164503258,1,-10,507.0591752139808,0.1170008846947803,0.7321561611025206
58,-382,4,12,0,management,married,secondary,no,no,success,0,0.596581795055838,1,-10,510.4960830904565,0.1170008846947803,0.7321561611025206
34,-32,3,2,0,admin.,single,secondary,no,yes,success,0,0.5949136540024842,1,-10,526.8745153668499,0.1170008846947803,0.7321561611025206
35,262,1,3,1,blue-collar,married,secondary,no,no,success,1,0.5928348716500296,1,490,525.4911812110792,0.1170008846947803,0.7321561611025206
43,7702,7,3,1,management,divorced,unknown,no,no,success,0,0.591496577907731,1,-10,525.0865977514325,0.1170008846947803,0.7321561611025206
32,136,1,3,1,blue-collar,married,secondary,no,no,success,1,0.5911822213404233,1,490,494.4783748769944,0.1170008846947803,0.7321561611025206
59,2239,6,1,1,management,married,tertiary,no,no,success,1,0.5909734723154713,1,490,552.1357706288397,0.1170008846947803,0.7321561611025206
46,1693,1,1,1,admin.,single,secondary,yes,no,success,0,0.5907290257857535,1,-10,519.7891976609561,0.1170008846947803,0.7321561611025206
32,1246,1,2,1,technician,single,tertiary,yes,no,success,1,0.5901713425567793,1,490,537.0602506642306,0.1170008846947803,0.7321561611025206
52,2557,5,2,1,technician,married,tertiary,no,no,success,1,0.5891878027998841,1,490,544.4336095546041,0.1170008846947803,0.7321561611025206
33,133,2,1,1,technician,married,secondary,no,no,success,1,0.5870006567447167,1,490,497.4685127636322,0.1170008846947803,0.7321561611025206
34,5878,7,3,1,management,married,tertiary,no,no,success,0,0.585902449063609,1,-10,537.6878110621901,0.1170008846947803,0.7321561611025206
76,4984,3,2,1,self-employed,married,unknown,no,no,success,0,0.5852182436441831,1,-10,527.153593028446,0.1170008846947803,0.7321561611025206
39,25,1,2,1,technician,single,tertiary,yes,no,success,1,0.5850885033290839,1,490,513.4822066039224,0.1170008846947803,0.7321561611025206
44,423,6,5,1,management,married,tertiary,no,no,success,0,0.5846637098116908,1,-10,528.3400726785566,0.1170008846947803,0.7321561611025206
41,985,2,11,1,admin.,single,secondary,yes,no,success,1,0.5840334350574857,1,490,546.5049939221337,0.1170008846947803,0.7321561611025206
30,265,1,2,1,admin.,single,secondary,yes,no,success,1,0.5796472631674658,1,490,538.4942424597328,0.1170008846947803,0.7321561611025206
36,255,6,4,1,management,married,tertiary,no,no,success,1,0.5789651501250812,1,490,570.1490761487108,0.1170008846947803,0.7321561611025206
32,131,1,1,1,admin.,single,secondary,yes,no,success,1,0.5772024262817375,1,490,521.4821610461564,0.1170008846947803,0.7321561611025206
59,98417,5,0,1,management,married,tertiary,no,no,unknown,0,0.575727431412321,1,-10,538.435357528596,0.1170008846947803,0.7321561611025206
38,775,3,2,1,services,married,secondary,no,no,success,1,0.5740937268510412,1,490,534.8013334989045,0.1170008846947803,0.7321561611025206
44,132,5,4,1,admin.,married,secondary,no,no,success,0,0.5727437724277071,1,-10,549.5424112737037,0.1170008846947803,0.7321561611025206
35,262,2,4,1,blue-collar,married,secondary,no,no,success,0,0.5715480647276565,1,-10,547.4567160684878,0.1170008846947803,0.7321561611025206
38,2812,1,1,1,unemployed,married,tertiary,yes,no,success,0,0.568492922843325,1,-10,529.5378851713552,0.1170008846947803,0.7321561611025206
56,1989,4,4,1,services,married,secondary,no,no,success,1,0.567716310306261,1,490,527.9434013800198,0.1170008846947803,0.7321561611025206
34,806,3,1,1,technician,married,secondary,no,no,success,1,0.5676937389331536,1,490,558.7907520173544,0.1170008846947803,0.7321561611025206
32,1088,1,2,1,management,single,secondary,yes,no,success,1,0.5661254532272924,1,490,521.5596209401443,0.1170008846947803,0.7321561611025206
34,262,2,1,1,blue-collar,married,secondary,no,no,success,1,0.5644144441832663,1,490,506.90653827094934,0.1170008846947803,0.7321561611025206
